Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"2.5"" F x 1.5"" M",,,,,137,0.0,shopify,0,deny,manual,26.87,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"2.5"" F x 2"" M",,,,,137,0.0,shopify,0,deny,manual,28.11,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"2.5"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,27.33,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"2.5"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,53.52,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"2.5"" F x 3.5"" M",,,,,137,0.0,shopify,0,deny,manual,64.91,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"2.5"" F x 4"" M",,,,,137,0.0,shopify,0,deny,manual,111.59,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"2.5"" F x 4.5"" M",,,,,137,0.0,shopify,0,deny,manual,127.54,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"2.5"" F x 5"" M",,,,,137,0.0,shopify,0,deny,manual,138.93,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"2.5"" F x 6"" M",,,,,137,0.0,shopify,0,deny,manual,198.15,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3"" F x 1.5"" M",,,,,137,0.0,shopify,0,deny,manual,89.96,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3"" F x 2"" M",,,,,137,0.0,shopify,0,deny,manual,88.84,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,62.64,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,63.77,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3"" F x 3.5"" M",,,,,137,0.0,shopify,0,deny,manual,122.99,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3"" F x 4"" M",,,,,137,0.0,shopify,0,deny,manual,126.41,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3"" F x 4.5"" M",,,,,137,0.0,shopify,0,deny,manual,143.47,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3"" F x 5"" M",,,,,137,0.0,shopify,0,deny,manual,195.86,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3"" F x 6"" M",,,,,137,0.0,shopify,0,deny,manual,201.54,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3.5"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,67.21,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3.5"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,146.92,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3.5"" F x 3.5"" M",,,,,137,0.0,shopify,0,deny,manual,163.99,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3.5"" F x 4"" M",,,,,137,0.0,shopify,0,deny,manual,115.01,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3.5"" F x 4.5"" M",,,,,137,0.0,shopify,0,deny,manual,129.82,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3.5"" F x 5"" M",,,,,137,0.0,shopify,0,deny,manual,189.03,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"3.5"" F x 6"" M",,,,,137,0.0,shopify,0,deny,manual,258.48,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"4"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,120.71,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"4"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,124.12,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"4"" F x 3.5"" M",,,,,137,0.0,shopify,0,deny,manual,134.38,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"4"" F x 4"" M",,,,,137,0.0,shopify,0,deny,manual,117.29,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"4"" F x 4.5"" M",,,,,137,0.0,shopify,0,deny,manual,149.19,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"4"" F x 5"" M",,,,,137,0.0,shopify,0,deny,manual,193.58,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"4"" F x 6"" M",,,,,137,0.0,shopify,0,deny,manual,250.52,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"4.5"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,136.63,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"4.5"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,168.53,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"4.5"" F x 3.5"" M",,,,,137,0.0,shopify,0,deny,manual,170.81,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"4.5"" F x 4"" M",,,,,137,0.0,shopify,0,deny,manual,143.37,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"4.5"" F x 4.5"" M",,,,,137,0.0,shopify,0,deny,manual,141.20,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"4.5"" F x 5"" M",,,,,137,0.0,shopify,0,deny,manual,142.35,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"4.5"" F x 6"" M",,,,,137,0.0,shopify,0,deny,manual,208.38,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"5"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,170.81,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"5"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,200.41,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"5"" F x 3.5"" M",,,,,137,0.0,shopify,0,deny,manual,179.92,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"5"" F x 4"" M",,,,,137,0.0,shopify,0,deny,manual,174.22,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"5"" F x 4.5"" M",,,,,137,0.0,shopify,0,deny,manual,176.50,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"5"" F x 5"" M",,,,,137,0.0,shopify,0,deny,manual,178.77,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"5"" F x 6"" M",,,,,137,0.0,shopify,0,deny,manual,199.26,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"6"" F x 2.5"" M",,,,,137,0.0,shopify,0,deny,manual,273.29,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"6"" F x 3"" M",,,,,137,0.0,shopify,0,deny,manual,269.86,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"6"" F x 3.5"" M",,,,,137,0.0,shopify,0,deny,manual,264.17,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"6"" F x 4"" M",,,,,137,0.0,shopify,0,deny,manual,222.04,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"6"" F x 4.5"" M",,,,,137,0.0,shopify,0,deny,manual,231.15,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"6"" F x 5"" M",,,,,137,0.0,shopify,0,deny,manual,232.30,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-female-to-male-rocker-lug-hose-adapter,,,,,,,,,"6"" F x 6"" M",,,,,137,0.0,shopify,0,deny,manual,378.54,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,Rigid Double Swivel Female Hose Adapter,"",Co-Op,,Testing Supplies,"adapter, co-op",true,Size,"1"" x 1""",,,,,135,0.0,shopify,0,deny,manual,19.25,,true,true,,https://cdn.shopify.com/s/files/1/0712/3274/9878/files/DoubleFemal135_34ec9744-de57-4292-ae10-b2ddbd3fdf0d.jpg?v=1703555776,1,,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"1"" x 1.5""",,,,,135,0.0,shopify,0,deny,manual,26.34,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"1.5"" x 1.5""",,,,,135,0.0,shopify,0,deny,manual,28.36,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"1.5"" x 2""",,,,,135,0.0,shopify,0,deny,manual,38.47,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"1.5"" x 2.5""",,,,,135,0.0,shopify,0,deny,manual,43.54,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"2"" x 2""",,,,,135,0.0,shopify,0,deny,manual,38.47,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"2"" x 2.5""",,,,,135,0.0,shopify,0,deny,manual,48.60,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"2.5"" x 2.5""",,,,,135,0.0,shopify,0,deny,manual,38.47,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"2.5"" x 3""",,,,,135,0.0,shopify,0,deny,manual,77.93,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"2.5"" x 3.5""",,,,,135,0.0,shopify,0,deny,manual,110.32,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"2.5"" x 4""",,,,,135,0.0,shopify,0,deny,manual,116.40,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"2.5"" x 4.5""",,,,,135,0.0,shopify,0,deny,manual,119.44,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"2.5"" x 5""",,,,,135,0.0,shopify,0,deny,manual,159.91,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"2.5"" x 6""",,,,,135,0.0,shopify,0,deny,manual,236.84,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"3"" x 3""",,,,,135,0.0,shopify,0,deny,manual,59.73,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"3"" x 3.5""",,,,,135,0.0,shopify,0,deny,manual,118.41,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"3"" x 4""",,,,,135,0.0,shopify,0,deny,manual,135.62,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"3"" x 4.5""",,,,,135,0.0,shopify,0,deny,manual,150.82,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"3"" x 5""",,,,,135,0.0,shopify,0,deny,manual,176.12,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"3"" x 6""",,,,,135,0.0,shopify,0,deny,manual,268.19,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"3.5"" x 3.5""",,,,,135,0.0,shopify,0,deny,manual,114.38,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"3.5"" x 4""",,,,,135,0.0,shopify,0,deny,manual,136.63,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"3.5"" x 4.5""",,,,,135,0.0,shopify,0,deny,manual,150.82,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"3.5"" x 5""",,,,,135,0.0,shopify,0,deny,manual,187.26,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"3.5"" x 6""",,,,,135,0.0,shopify,0,deny,manual,274.27,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"4"" x 4""",,,,,135,0.0,shopify,0,deny,manual,97.16,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"4"" x 4.5""",,,,,135,0.0,shopify,0,deny,manual,121.44,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"4"" x 5""",,,,,135,0.0,shopify,0,deny,manual,192.30,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"4"" x 6""",,,,,135,0.0,shopify,0,deny,manual,235.82,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"4.5"" x 4.5""",,,,,135,0.0,shopify,0,deny,manual,115.39,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"4.5"" x 5""",,,,,135,0.0,shopify,0,deny,manual,192.30,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"4.5"" x 6""",,,,,135,0.0,shopify,0,deny,manual,238.85,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"5"" x 5""",,,,,135,0.0,shopify,0,deny,manual,187.26,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"5"" x 6""",,,,,135,0.0,shopify,0,deny,manual,265.15,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-2,,,,,,,,,"6"" x 6""",,,,,135,0.0,shopify,0,deny,manual,429.35,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,Rigid Double Swivel Female Hose Adapter,"",Territory,,Testing Supplies,"adapter, territory",true,Size,"1"" x 1""",,,,,135,0.0,shopify,0,deny,manual,21.87,,true,true,,https://cdn.shopify.com/s/files/1/0712/3274/9878/files/DoubleFemal135_0baa5f9a-bc08-4445-afd0-262437173469.jpg?v=1703555086,1,,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"1"" x 1.5""",,,,,135,0.0,shopify,0,deny,manual,29.93,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"1.5"" x 1.5""",,,,,135,0.0,shopify,0,deny,manual,32.23,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"1.5"" x 2""",,,,,135,0.0,shopify,0,deny,manual,43.71,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"1.5"" x 2.5""",,,,,135,0.0,shopify,0,deny,manual,49.47,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"2"" x 2""",,,,,135,0.0,shopify,0,deny,manual,43.71,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"2"" x 2.5""",,,,,135,0.0,shopify,0,deny,manual,55.23,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"2.5"" x 2.5""",,,,,135,0.0,shopify,0,deny,manual,43.71,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"2.5"" x 3""",,,,,135,0.0,shopify,0,deny,manual,88.56,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"2.5"" x 3.5""",,,,,135,0.0,shopify,0,deny,manual,125.36,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"2.5"" x 4""",,,,,135,0.0,shopify,0,deny,manual,132.28,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"2.5"" x 4.5""",,,,,135,0.0,shopify,0,deny,manual,135.73,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"2.5"" x 5""",,,,,135,0.0,shopify,0,deny,manual,181.72,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"2.5"" x 6""",,,,,135,0.0,shopify,0,deny,manual,269.13,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"3"" x 3""",,,,,135,0.0,shopify,0,deny,manual,67.88,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"3"" x 3.5""",,,,,135,0.0,shopify,0,deny,manual,134.56,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"3"" x 4""",,,,,135,0.0,shopify,0,deny,manual,154.11,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"3"" x 4.5""",,,,,135,0.0,shopify,0,deny,manual,171.38,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"3"" x 5""",,,,,135,0.0,shopify,0,deny,manual,200.13,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"3"" x 6""",,,,,135,0.0,shopify,0,deny,manual,304.76,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"3.5"" x 3.5""",,,,,135,0.0,shopify,0,deny,manual,129.98,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"3.5"" x 4""",,,,,135,0.0,shopify,0,deny,manual,155.27,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"3.5"" x 4.5""",,,,,135,0.0,shopify,0,deny,manual,171.38,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"3.5"" x 5""",,,,,135,0.0,shopify,0,deny,manual,212.79,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"3.5"" x 6""",,,,,135,0.0,shopify,0,deny,manual,311.68,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"4"" x 4""",,,,,135,0.0,shopify,0,deny,manual,110.41,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"4"" x 4.5""",,,,,135,0.0,shopify,0,deny,manual,138.00,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"4"" x 5""",,,,,135,0.0,shopify,0,deny,manual,218.53,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"4"" x 6""",,,,,135,0.0,shopify,0,deny,manual,267.98,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"4.5"" x 4.5""",,,,,135,0.0,shopify,0,deny,manual,131.12,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"4.5"" x 5""",,,,,135,0.0,shopify,0,deny,manual,218.53,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"4.5"" x 6""",,,,,135,0.0,shopify,0,deny,manual,271.42,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"5"" x 5""",,,,,135,0.0,shopify,0,deny,manual,212.79,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"5"" x 6""",,,,,135,0.0,shopify,0,deny,manual,301.30,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
rigid-double-swivel-female-hose-adapter-1,,,,,,,,,"6"" x 6""",,,,,135,0.0,shopify,0,deny,manual,0.00,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
storz-cap,Storz Cap,"",Territory,,Testing Supplies,"adapter, territory",true,Style,Standard,Size,1,,,SCAP10,0.0,shopify,0,deny,manual,44.95,,true,true,,https://cdn.shopify.com/s/files/1/0712/3274/9878/files/StorzCap.jpg?v=1703553257,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0712/3274/9878/files/StorzCap.jpg?v=1703553257,lb,,,true,,,true,,,active
storz-cap,,,,,,,,,Standard,,1.5,,,SCAP15,0.0,shopify,0,deny,manual,58.31,,true,true,,https://cdn.shopify.com/s/files/1/0712/3274/9878/files/storzcapbleeder.jpg?v=1703553263,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0712/3274/9878/files/StorzCap.jpg?v=1703553257,lb,,,,,,,,,
